id,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,neighbourhood_cleansed,polarity,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,host_is_superhost
2729015,1,80.0,10.0,10.0,8.0,8.0,10.0,10.0,Brighton,0.9381,85.00,500.00,200.00,1,50.00,3,1125,False
11494020,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.9431777777777778,89.00,0,0,1,0.00,5,1125,False
4628907,6,60.0,5.0,4.0,10.0,9.0,10.0,6.0,Brighton,0.7289333333333333,49.00,0,0,1,10.00,1,1125,False
11067772,15,93.0,10.0,10.0,10.0,10.0,10.0,9.0,Brighton,0.8577466666666665,85.00,350.00,100.00,2,15.00,1,1125,False
13674701,2,90.0,10.0,9.0,10.0,9.0,10.0,10.0,Brighton,0.47445,165.00,100.00,0,1,0.00,1,15,False
13265095,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.7425,120.00,200.00,35.00,1,0.00,3,90,False
11921486,2,80.0,10.0,9.0,10.0,10.0,9.0,9.0,Brighton,0.91995,90.00,0,5.00,1,30.00,1,1125,False
7509273,7,94.0,10.0,10.0,9.0,10.0,9.0,9.0,Brighton,0.8754571428571428,69.00,0,25.00,1,20.00,2,90,False
1171578,108,97.0,10.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.9181509433962263,99.00,0,0,2,49.00,1,5,True
1937433,10,98.0,10.0,10.0,10.0,10.0,9.0,9.0,Brighton,0.9061499999999999,68.00,0,0,1,15.00,1,1125,False
7921649,16,93.0,10.0,9.0,10.0,10.0,9.0,10.0,Brighton,0.83548,79.00,0,30.00,1,20.00,2,90,False
7054058,14,96.0,10.0,10.0,10.0,10.0,9.0,9.0,Brighton,0.8609928571428569,150.00,0,10.00,2,0.00,3,10,True
7692933,90,96.0,10.0,10.0,10.0,10.0,9.0,10.0,Brighton,0.9109749999999999,59.00,0,20.00,1,0.00,1,1125,False
14780153,2,90.0,8.0,10.0,10.0,10.0,10.0,8.0,Brighton,0.854,79.00,0,0,1,20.00,1,1125,False
10607657,6,93.0,10.0,10.0,10.0,10.0,10.0,9.0,Brighton,0.8452500000000001,175.00,0,50.00,3,25.00,2,1125,False
11688611,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.9296199999999999,239.00,400.00,95.00,2,10.00,3,1125,False
7805515,17,95.0,10.0,10.0,10.0,10.0,9.0,10.0,Brighton,0.889935294117647,120.00,0,25.00,1,20.00,2,90,False
11147761,13,98.0,10.0,10.0,10.0,10.0,9.0,9.0,Brighton,0.9116461538461537,194.00,300.00,95.00,6,50.00,1,1125,True
4652263,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,Brighton,0.9035,250.00,500.00,100.00,1,0.00,1,1125,False
13960193,5,60.0,7.0,6.0,6.0,7.0,8.0,6.0,Brighton,0.07765999999999998,38.00,0,10.00,1,0.00,2,1125,False
8378257,7,86.0,9.0,8.0,9.0,9.0,9.0,9.0,Brighton,0.6322833333333333,85.00,0,0,1,0.00,1,1125,False
7476671,8,93.0,9.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.86545,65.00,300.00,0,1,10.00,2,1125,False
9255725,10,96.0,10.0,10.0,10.0,10.0,9.0,10.0,Brighton,0.9171799999999999,68.00,0,25.00,1,20.00,2,90,False
13490438,2,100.0,10.0,10.0,9.0,10.0,10.0,9.0,Brighton,0.8437,55.00,0,50.00,1,0.00,1,1125,False
9114896,34,94.0,10.0,10.0,10.0,10.0,9.0,9.0,Brighton,0.9060387096774191,150.00,200.00,25.00,2,35.00,2,1125,False
1185034,16,89.0,8.0,9.0,10.0,10.0,9.0,9.0,Brighton,0.74872,163.00,0,30.00,2,45.00,1,1125,False
8934599,7,97.0,10.0,10.0,10.0,10.0,9.0,9.0,Brighton,0.8185833333333332,283.00,0,75.00,1,0.00,3,90,False
1545185,31,87.0,9.0,8.0,9.0,9.0,9.0,9.0,Brighton,0.9129633333333333,140.00,200.00,60.00,2,25.00,1,95,False
12709469,1,20.0,2.0,2.0,10.0,10.0,6.0,4.0,Brighton,0.1045,32.00,0,0,1,0.00,20,90,False
13800294,2,90.0,10.0,10.0,10.0,10.0,9.0,10.0,Brighton,0.31675,50.00,0,5.00,2,0.00,1,1125,False
13031523,3,87.0,10.0,9.0,10.0,9.0,7.0,10.0,Brighton,0.9353333333333333,70.00,0,10.00,1,0.00,1,7,False
8983081,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.97355,500.00,500.00,150.00,4,35.00,3,1125,True
3412990,60,90.0,9.0,9.0,10.0,10.0,9.0,9.0,Brighton,0.8048526315789474,60.00,0,10.00,1,20.00,30,1125,False
217498,120,95.0,10.0,10.0,10.0,10.0,9.0,9.0,Brighton,0.8887421052631576,110.00,100.00,15.00,2,15.00,2,21,False
8753559,27,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Brighton,0.8965461538461539,50.00,0,20.00,1,30.00,1,20,True
7721323,19,86.0,9.0,9.0,9.0,9.0,9.0,8.0,Brighton,0.8665999999999998,120.00,150.00,50.00,1,0.00,1,1125,False
12833084,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,Brighton,0.8133,140.00,200.00,0,1,0.00,3,1125,False
13684319,1,100.0,10.0,10.0,8.0,10.0,10.0,8.0,Brighton,0.7783,39.00,300.00,50.00,1,0.00,4,999,False
7310887,72,98.0,10.0,10.0,10.0,10.0,9.0,10.0,Brighton,0.9225544117647058,285.00,0,95.00,5,75.00,3,29,True
2526773,6,90.0,9.0,9.0,10.0,10.0,9.0,9.0,Brighton,0.8954833333333334,52.00,0,0,1,0.00,27,1125,False
3181719,44,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Brighton,0.9389738095238096,115.00,100.00,50.00,2,10.00,2,28,True
14770708,1,80.0,6.0,6.0,10.0,10.0,10.0,6.0,Brighton,0.8016,79.00,0,0,1,20.00,1,1125,False
8014950,7,86.0,8.0,8.0,9.0,10.0,9.0,8.0,Brighton,0.9416428571428571,115.00,0,50.00,1,0.00,3,1125,False
6119918,51,89.0,9.0,10.0,9.0,9.0,9.0,9.0,Brighton,0.7867399999999999,103.00,250.00,85.00,2,50.00,2,1125,False
6343532,63,91.0,10.0,8.0,10.0,10.0,9.0,9.0,Brighton,0.7829583333333334,212.00,0,0,6,20.00,2,1125,False
13192046,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.9882666666666667,250.00,0,0,1,0.00,4,1125,False
4410765,3,80.0,9.0,8.0,9.0,9.0,9.0,8.0,Brighton,0.42196666666666666,135.00,"2,000.00",180.00,5,50.00,60,180,False
5606682,39,88.0,9.0,9.0,9.0,9.0,9.0,9.0,Brighton,0.880245945945946,211.00,100.00,75.00,2,15.00,2,1125,False
2014882,104,93.0,9.0,9.0,10.0,9.0,9.0,9.0,Brighton,0.8657827956989251,70.00,100.00,35.00,2,50.00,2,1125,False
11717217,2,50.0,5.0,3.0,5.0,7.0,8.0,7.0,Brighton,-0.16999999999999998,49.00,0,0,1,20.00,3,1125,False
7735518,1,100.0,8.0,10.0,8.0,10.0,8.0,10.0,Brighton,0.9728,189.00,0,50.00,2,20.00,2,90,False
9685102,42,92.0,10.0,10.0,10.0,9.0,10.0,9.0,Brighton,0.8469846153846154,65.00,0,10.00,1,15.00,1,1125,False
7308811,2,90.0,10.0,9.0,10.0,10.0,8.0,9.0,Brighton,0.92485,100.00,250.00,50.00,1,0.00,3,1125,False
14698794,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,Brighton,0.8270333333333334,99.00,0,25.00,2,25.00,1,1125,False
4737304,15,95.0,10.0,9.0,10.0,10.0,10.0,10.0,Brighton,0.89024,65.00,300.00,0,1,10.00,2,1125,False
9896713,87,92.0,10.0,10.0,10.0,10.0,9.0,9.0,Brighton,0.861267469879518,112.00,0,20.00,1,20.00,1,1125,False
10835494,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.9132333333333333,195.00,0,125.00,1,0.00,2,1125,False
3457722,23,98.0,10.0,9.0,10.0,10.0,9.0,10.0,Brighton,0.8930545454545455,250.00,0,0,4,20.00,2,1125,False
1327725,132,94.0,10.0,10.0,10.0,10.0,9.0,9.0,Brighton,0.878530158730159,147.00,400.00,0,2,25.00,3,1125,False
3606396,4,90.0,10.0,8.0,10.0,10.0,8.0,10.0,Brighton,0.619475,150.00,0,0,1,0.00,1,1125,False
4456987,16,95.0,10.0,9.0,10.0,10.0,9.0,9.0,Brighton,0.93300625,99.00,100.00,25.00,0,0.00,2,1125,True
4489752,22,91.0,9.0,9.0,10.0,10.0,9.0,9.0,Brighton,0.8716681818181818,200.00,0,50.00,4,25.00,2,365,False
13156872,6,97.0,10.0,10.0,10.0,10.0,10.0,9.0,Brighton,0.8881666666666667,100.00,0,0,1,0.00,2,15,False
13374823,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.9786,85.00,0,10.00,1,0.00,1,1125,True
2294730,9,90.0,9.0,9.0,9.0,10.0,9.0,9.0,Brighton,0.7155125,90.00,0,30.00,1,10.00,2,1125,False
8962914,5,92.0,9.0,9.0,10.0,10.0,10.0,9.0,Brighton,0.9658249999999999,56.00,0,0,1,0.00,5,1125,False
5784404,14,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Brighton,0.8592153846153846,89.00,0,40.00,1,20.00,1,90,False
4670285,16,93.0,9.0,8.0,10.0,10.0,10.0,9.0,Brighton,0.81859375,65.00,300.00,0,1,10.00,2,1125,False
14402688,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Brighton,0.31245,55.00,0,0,1,0.00,1,1125,False
295285,19,97.0,10.0,9.0,10.0,10.0,9.0,10.0,West Roxbury,0.8072555555555556,80.00,0,0,1,0.00,1,1125,False
11441717,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.9244222222222221,45.00,0,0,1,0.00,30,1125,False
962610,33,99.0,10.0,10.0,10.0,10.0,9.0,10.0,West Roxbury,0.8919064516129033,119.00,150.00,25.00,2,35.00,3,1125,True
14767573,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.9681,75.00,950.00,0,1,15.00,1,1125,False
14303090,3,100.0,9.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.8504999999999999,155.00,0,0,1,0.00,1,1125,False
3521944,4,93.0,9.0,10.0,10.0,10.0,9.0,9.0,West Roxbury,0.70695,119.00,0,0,1,0.00,1,1125,False
1161210,163,93.0,9.0,10.0,9.0,10.0,9.0,9.0,West Roxbury,0.8914914062500001,60.00,0,20.00,1,20.00,1,1125,False
12708781,14,96.0,10.0,10.0,10.0,10.0,9.0,10.0,West Roxbury,0.8895142857142858,223.00,600.00,115.00,4,25.00,1,1125,False
11662212,31,98.0,10.0,10.0,10.0,10.0,9.0,10.0,West Roxbury,0.8896642857142857,65.00,0,0,2,10.00,1,17,False
14692682,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.9215,100.00,300.00,5.00,2,10.00,1,1125,False
8265182,19,95.0,9.0,10.0,10.0,10.0,9.0,10.0,West Roxbury,0.8901588235294118,55.00,0,0,1,20.00,1,31,True
13266176,11,93.0,9.0,9.0,10.0,10.0,9.0,9.0,West Roxbury,0.8647857142857143,55.00,0,20.00,1,20.00,1,1125,True
4698367,60,95.0,10.0,9.0,10.0,10.0,9.0,10.0,West Roxbury,0.8550872727272726,100.00,0,100.00,1,0.00,2,1125,False
7513906,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,West Roxbury,0.9785,137.00,0,225.00,1,0.00,7,1125,False
13028899,3,93.0,10.0,10.0,10.0,10.0,8.0,9.0,West Roxbury,0.7752333333333333,65.00,0,20.00,1,20.00,1,1125,True
4530670,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.9024766666666668,80.00,0,0,1,0.00,1,5,True
6300089,22,94.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.9177947368421053,245.00,300.00,75.00,6,45.00,2,1125,False
9926796,7,66.0,8.0,7.0,9.0,8.0,9.0,7.0,West Roxbury,0.5659428571428572,48.00,0,20.00,1,0.00,2,1125,False
9301075,15,96.0,10.0,10.0,10.0,10.0,9.0,10.0,West Roxbury,0.9129785714285713,50.00,0,15.00,1,0.00,1,1125,True
13261681,11,91.0,9.0,9.0,9.0,9.0,9.0,9.0,West Roxbury,0.9432285714285715,65.00,0,20.00,1,20.00,1,1125,True
13015767,22,95.0,10.0,10.0,10.0,10.0,9.0,9.0,West Roxbury,0.8735549999999999,65.00,0,20.00,1,20.00,1,1125,True
10279083,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,West Roxbury,0.767,80.00,0,0,1,10.00,1,2,False
8720673,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,West Roxbury,0.8904,95.00,0,0,1,0.00,1,1125,False
1757417,19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.9552105263157893,60.00,0,15.00,2,0.00,1,1125,True
10964552,51,96.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.8728361702127659,45.00,0,0,1,0.00,1,1125,False
13487348,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.9777,60.00,0,0,1,20.00,1,1125,False
6261296,58,97.0,10.0,10.0,10.0,10.0,9.0,10.0,West Roxbury,0.8812297872340424,70.00,100.00,20.00,1,20.00,2,1125,False
12618291,3,100.0,9.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.8588333333333334,300.00,500.00,75.00,1,0.00,3,30,False
9340410,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.8408555555555556,100.00,0,20.00,1,0.00,1,1125,True
9292118,22,96.0,10.0,10.0,10.0,10.0,10.0,9.0,West Roxbury,0.8867555555555557,125.00,0,100.00,1,0.00,2,1125,False
164418,37,91.0,9.0,9.0,10.0,10.0,9.0,9.0,West Roxbury,0.9048944444444444,75.00,0,0,1,10.00,2,15,False
7275018,3,93.0,10.0,10.0,10.0,10.0,10.0,10.0,West Roxbury,0.6356666666666667,100.00,0,0,1,0.00,1,1125,False
4180178,1,80.0,10.0,8.0,10.0,10.0,6.0,8.0,Hyde Park,0.5563,60.00,0,10.00,1,25.00,1,1125,False
11626869,12,87.0,9.0,9.0,9.0,9.0,8.0,8.0,Hyde Park,0.78347,58.00,0,0,1,0.00,1,1125,False
1391492,71,95.0,10.0,10.0,10.0,10.0,9.0,9.0,Hyde Park,0.8747927536231886,55.00,0,5.00,2,10.00,1,10,True
10127270,1,80.0,8.0,4.0,10.0,10.0,10.0,8.0,Hyde Park,0.93,45.00,100.00,40.00,2,0.00,1,1125,False
13907143,6,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Hyde Park,0.9475833333333333,47.00,100.00,10.00,1,0.00,1,1125,False
6401859,27,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Hyde Park,0.8871759999999999,85.00,200.00,28.00,2,22.00,1,1125,True
4698487,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Hyde Park,0.9853333333333333,269.00,500.00,0,4,15.00,1,1125,False
6613472,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Hyde Park,0.9047750000000001,88.00,0,0,1,0.00,1,5,False
7497047,1,80.0,8.0,8.0,8.0,8.0,8.0,8.0,Hyde Park,0.8553,31.00,0,0,1,0.00,7,1125,False
7185881,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0,Hyde Park,0.9416,45.00,0,0,1,0.00,7,1125,False
14719754,1,60.0,6.0,4.0,10.0,10.0,10.0,6.0,Hyde Park,0.6648,55.00,0,20.00,1,10.00,1,1125,False
13296735,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Hyde Park,0.8803714285714285,95.00,0,0,0,0.00,2,1125,False
11983286,63,99.0,10.0,10.0,10.0,10.0,9.0,10.0,Hyde Park,0.8867592592592591,51.00,0,5.00,3,15.00,1,1125,True
6131224,10,96.0,9.0,9.0,10.0,9.0,9.0,9.0,Hyde Park,0.9034444444444445,250.00,200.00,75.00,1,0.00,3,1125,False
7840411,5,87.0,9.0,9.0,10.0,10.0,9.0,9.0,Hyde Park,0.8582333333333333,170.00,0,0,1,0.00,2,1125,False
5344465,12,89.0,9.0,9.0,10.0,10.0,8.0,9.0,Hyde Park,0.81578,50.00,500.00,0,1,0.00,1,14,False
7900936,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,Hyde Park,0.9279999999999998,80.00,0,0,1,0.00,1,1125,True
13275334,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Hyde Park,0.8873749999999999,75.00,0,20.00,1,10.00,1,1125,False
7441144,5,88.0,9.0,9.0,9.0,10.0,8.0,9.0,Hyde Park,0.8026200000000001,50.00,0,0,1,0.00,1,1125,False
8490356,9,96.0,10.0,9.0,10.0,10.0,9.0,9.0,Hyde Park,0.8696250000000001,75.00,0,0,1,0.00,1,1125,False
2886933,46,97.0,10.0,10.0,10.0,10.0,9.0,9.0,Hyde Park,0.9152428571428575,269.00,500.00,0,4,15.00,2,365,False
3164650,7,89.0,8.0,9.0,10.0,10.0,9.0,9.0,Hyde Park,0.8971857142857143,55.00,0,0,1,0.00,5,1125,False
4699828,30,93.0,10.0,10.0,10.0,10.0,9.0,9.0,Hyde Park,0.8061944444444444,160.00,100.00,150.00,1,0.00,4,1125,False
14778561,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Hyde Park,0.6873,70.00,0,0,1,0.00,1,1125,False
890705,16,87.0,9.0,8.0,9.0,9.0,8.0,9.0,Mattapan,0.8787250000000001,75.00,100.00,15.00,1,20.00,1,360,False
1173306,23,90.0,9.0,9.0,9.0,9.0,8.0,9.0,Mattapan,0.7826954545454544,75.00,200.00,15.00,1,20.00,1,360,False
8133752,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Mattapan,0.9766250000000001,75.00,0,0,1,0.00,1,1125,False
4828640,54,94.0,10.0,9.0,10.0,9.0,9.0,9.0,Mattapan,0.9319490566037738,60.00,0,0,2,25.00,1,1125,False
2931870,48,90.0,9.0,9.0,9.0,10.0,8.0,9.0,Mattapan,0.8217466666666666,79.00,100.00,25.00,2,25.00,1,14,False
2931271,27,87.0,9.0,8.0,9.0,9.0,8.0,8.0,Mattapan,0.7827583333333332,169.00,200.00,75.00,5,25.00,1,14,False
2931165,70,91.0,9.0,9.0,10.0,9.0,8.0,9.0,Mattapan,0.8923560606060605,59.00,100.00,25.00,2,0.00,1,14,False
10381729,34,91.0,9.0,9.0,10.0,10.0,8.0,9.0,Mattapan,0.79568125,44.00,0,0,1,0.00,1,1125,False
9826706,3,100.0,9.0,9.0,9.0,9.0,9.0,10.0,Mattapan,0.9159333333333333,75.00,0,0,1,0.00,1,1125,False
14086516,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Mattapan,0.8262666666666667,65.00,0,0,1,40.00,1,1125,False
6006328,10,84.0,9.0,8.0,9.0,9.0,8.0,9.0,Mattapan,0.7288000000000001,65.00,200.00,100.00,3,35.00,4,1125,False
12492474,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,Mattapan,0.9341333333333334,45.00,0,0,1,40.00,14,363,False
8904297,10,80.0,9.0,9.0,9.0,9.0,7.0,8.0,Mattapan,0.9138000000000001,115.00,0,0,2,10.00,2,14,False
2529318,29,95.0,10.0,9.0,10.0,10.0,9.0,10.0,Mattapan,0.8713000000000001,150.00,0,0,1,0.00,3,1125,False
3839678,10,84.0,9.0,7.0,10.0,10.0,9.0,9.0,Mattapan,0.752625,50.00,0,0,1,0.00,1,4,False
14242888,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,Mattapan,0.84986,50.00,0,0,1,40.00,1,1125,False
2278704,81,89.0,9.0,9.0,10.0,10.0,7.0,9.0,Mattapan,0.8372972602739726,69.00,100.00,25.00,2,0.00,1,14,False
14663819,1,80.0,8.0,6.0,10.0,10.0,4.0,6.0,Mattapan,0.8412,50.00,0,15.00,1,0.00,2,3,False
2515870,86,94.0,10.0,9.0,10.0,10.0,9.0,9.0,Dorchester,0.8444619047619047,99.00,0,0,1,0.00,1,1125,False
12904318,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,Dorchester,0.7958,55.00,150.00,30.00,1,10.00,1,1125,False
7106162,1,100.0,10.0,10.0,10.0,8.0,10.0,10.0,Dorchester,0.9881,198.00,500.00,60.00,4,40.00,1,1125,True
10234895,3,80.0,9.0,9.0,10.0,9.0,7.0,9.0,Dorchester,0.6116666666666667,55.00,200.00,40.00,1,10.00,1,1125,False
177129,131,94.0,9.0,10.0,10.0,10.0,9.0,9.0,Dorchester,0.9279111999999999,69.00,100.00,40.00,1,20.00,2,150,False
3522237,2,90.0,8.0,10.0,10.0,10.0,8.0,10.0,Dorchester,0.9861,45.00,0,20.00,1,20.00,7,1125,False
14691657,4,93.0,9.0,10.0,10.0,10.0,9.0,10.0,Dorchester,0.927,45.00,0,15.00,1,0.00,1,1125,False
12971329,3,100.0,10.0,8.0,10.0,10.0,10.0,10.0,Dorchester,0.9478333333333334,55.00,120.00,25.00,1,7.00,1,1125,False
1510876,23,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Dorchester,0.923552380952381,60.00,0,10.00,1,0.00,1,1125,True
570493,57,96.0,9.0,10.0,10.0,10.0,9.0,10.0,Dorchester,0.9406800000000003,125.00,100.00,75.00,1,25.00,3,8,True
737519,3,100.0,10.0,9.0,10.0,10.0,9.0,8.0,Dorchester,0.7677,120.00,300.00,50.00,1,0.00,5,30,False
14092792,6,97.0,10.0,9.0,10.0,10.0,9.0,10.0,Dorchester,0.7834333333333333,59.00,0,0,1,0.00,2,1125,False
6005290,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Dorchester,0.9561,73.00,100.00,75.00,0,0.00,4,28,False
1391215,111,87.0,9.0,9.0,9.0,9.0,8.0,9.0,Dorchester,0.7936190476190474,50.00,100.00,15.00,1,15.00,2,1125,False
2794782,40,93.0,9.0,9.0,9.0,10.0,8.0,9.0,Dorchester,0.9097108108108108,65.00,500.00,0,2,40.00,4,1125,False
6763587,4,80.0,9.0,8.0,10.0,10.0,9.0,8.0,Dorchester,0.8256249999999999,65.00,0,25.00,1,20.00,1,1125,False
2764624,109,87.0,8.0,9.0,10.0,10.0,8.0,9.0,Dorchester,0.8629772277227719,88.00,0,10.00,2,10.00,1,1125,False
5891012,4,100.0,10.0,10.0,9.0,9.0,10.0,10.0,Dorchester,0.92845,60.00,0,0,1,0.00,1,1125,False
6160803,49,93.0,10.0,10.0,10.0,10.0,9.0,9.0,Dorchester,0.8824063829787234,225.00,800.00,199.00,2,25.00,1,1125,False
11410652,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Dorchester,0.9718,250.00,0,10.00,1,0.00,2,1125,False
77691,194,88.0,9.0,9.0,9.0,9.0,8.0,9.0,Dorchester,0.8179888888888892,65.00,100.00,10.00,1,15.00,1,365,False
6014737,16,71.0,8.0,7.0,8.0,9.0,7.0,8.0,Dorchester,0.7230666666666666,65.00,0,0,1,0.00,2,1125,False
179245,33,87.0,9.0,9.0,9.0,9.0,8.0,9.0,Dorchester,0.7897533333333332,70.00,100.00,10.00,1,20.00,1,365,False
1732804,59,97.0,10.0,9.0,10.0,10.0,9.0,9.0,Dorchester,0.9442642857142856,80.00,0,25.00,1,45.00,1,5,True
11376403,5,92.0,9.0,10.0,10.0,9.0,7.0,9.0,Dorchester,0.7391400000000001,35.00,500.00,50.00,0,0.00,10,1125,False
3788075,23,90.0,9.0,9.0,10.0,10.0,8.0,9.0,Dorchester,0.8986333333333334,81.00,0,0,1,0.00,1,1125,False
7356415,3,87.0,9.0,9.0,9.0,9.0,9.0,9.0,Dorchester,0.9669333333333334,325.00,500.00,100.00,6,50.00,2,5,True
10764250,3,93.0,9.0,10.0,10.0,10.0,8.0,9.0,Dorchester,0.8828,84.00,0,50.00,1,50.00,2,1125,False
1179399,92,95.0,10.0,10.0,10.0,10.0,9.0,10.0,Dorchester,0.8695675675675676,70.00,150.00,15.00,1,15.00,2,1125,False
4177233,54,94.0,10.0,9.0,10.0,10.0,9.0,9.0,Dorchester,0.9104441860465116,74.00,0,0,1,0.00,2,1125,False
11992431,13,100.0,10.0,10.0,10.0,10.0,9.0,10.0,Dorchester,0.951318181818182,70.00,0,15.00,2,50.00,2,1125,False
31796,291,87.0,9.0,9.0,9.0,9.0,8.0,9.0,Dorchester,0.7962946564885491,65.00,100.00,15.00,1,15.00,1,365,False
179244,81,87.0,9.0,8.0,9.0,9.0,8.0,9.0,Dorchester,0.8157519480519481,70.00,100.00,10.00,1,20.00,1,365,False
1128894,50,90.0,9.0,9.0,10.0,10.0,8.0,9.0,Dorchester,0.8435959999999999,60.00,0,10.00,2,10.00,1,1125,False
13565471,1,80.0,6.0,10.0,10.0,10.0,6.0,10.0,Dorchester,0.4201,29.00,500.00,50.00,1,0.00,10,1125,False
14056340,1,60.0,10.0,8.0,10.0,10.0,10.0,8.0,Dorchester,0.8301,90.00,100.00,10.00,1,20.00,1,4,False
13564762,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,Dorchester,0.9201,31.00,500.00,50.00,1,0.00,10,1125,False
9894686,65,94.0,10.0,9.0,10.0,10.0,8.0,10.0,Dorchester,0.8598965517241381,50.00,0,0,1,0.00,1,1125,False
1178371,85,95.0,10.0,10.0,10.0,10.0,9.0,10.0,Dorchester,0.8670864864864865,45.00,150.00,10.00,1,0.00,2,1125,False
9239190,12,87.0,9.0,9.0,8.0,9.0,9.0,9.0,Dorchester,0.7476,57.00,0,0,1,12.00,1,1125,False
3193484,3,93.0,9.0,9.0,10.0,10.0,9.0,9.0,Dorchester,0.9235666666666668,70.00,500.00,50.00,0,0.00,7,1125,False
47521,241,88.0,9.0,9.0,9.0,9.0,8.0,9.0,Dorchester,0.8268069124423967,55.00,100.00,15.00,1,15.00,1,365,False
12593225,2,90.0,10.0,9.0,10.0,10.0,9.0,10.0,Dorchester,0.6791,31.00,500.00,50.00,0,0.00,10,1125,False
8518091,13,94.0,10.0,9.0,9.0,9.0,9.0,9.0,Dorchester,0.9207769230769232,65.00,0,0,1,0.00,1,1125,False
3389896,4,75.0,9.0,8.0,9.0,10.0,9.0,9.0,Dorchester,0.86415,59.00,300.00,19.00,2,75.00,1,360,False
3094942,10,90.0,10.0,10.0,10.0,10.0,10.0,10.0,Dorchester,0.9525400000000002,70.00,0,0,1,0.00,2,15,False
8700820,7,94.0,10.0,10.0,10.0,10.0,8.0,9.0,Dorchester,0.7650428571428571,51.00,95.00,15.00,1,10.00,1,1125,False
1472520,231,96.0,10.0,10.0,10.0,10.0,9.0,10.0,Dorchester,0.8826893203883491,83.00,100.00,28.00,1,17.00,1,1125,True
1472481,231,96.0,10.0,10.0,10.0,10.0,10.0,10.0,Dorchester,0.9089766666666662,75.00,100.00,24.00,1,16.00,1,1125,True
1112067,129,87.0,8.0,8.0,9.0,9.0,8.0,9.0,Dorchester,0.8719863247863252,73.00,0,10.00,1,10.00,1,1125,False
5584915,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Dorchester,0.99285,120.00,200.00,0,4,50.00,2,28,False
14756184,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,Dorchester,0.9062,85.00,0,25.00,1,0.00,1,1125,False
14710769,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,Dorchester,0.9861,60.00,0,0,1,0.00,1,1125,False
7927765,2,80.0,10.0,7.0,10.0,10.0,9.0,9.0,Dorchester,0.8116,105.00,0,85.00,1,20.00,3,1125,False
